cliente_id,nombre,dni,fecha_nacimiento,email,telefono,ciudad,provincia,codigo_postal,tipo_poliza,estado_poliza,prima_anual,fecha_alta,num_siniestros,canal_contratacion,importe_ultimo_siniestro,scoring_riesgo,observaciones
995,Carmen Díaz,81415950U,1999-09-24,usuario@,+34 652 765 189,Bilbao,Vizcaya,48733,Hogar,Activa,2052.74,2017-03-15,1,Teléfono,11468.46,49.0,Pendiente validación
996,Ana Martínez,18329442Y,1971-01-05,,+34 687 298 260,Madrid,Madrid,28430,Responsabilidad Civil,Pendiente,2487.48,2018-03-31,0,Teléfono,352.54,7.4,Revisar
997,Raúl Castro,18831924N,1998-08-05,,+34 635 220 400,Valencia,Valencia,46600,Responsabilidad Civil,Pendiente,557.21,2021-02-26,1,Agente,5632.46,3.5,Cliente preferente
998,Isabel Jiménez,49722995N,1960-01-25,isabel.jimenez@email.com,+34 693 674 535,Palma,Baleares,07782,Salud,Activa,2606.13,2021-09-15,1,Agente,1661.23,46.9,Cliente preferente
999,Pedro Sánchez,70186000G,1956-08-23,pedro.sanchez@email.com,+34 677 864 558,Madrid,Madrid,28309,Hogar,Cancelada,1865.53,2015-10-02,1,Agente,5287.13,39.9,OK
1000,Juan López,982472190,1958-02-10,,+34 611 497 719,Bilbao,Vizcaya,48907,Hogar,Vencida,1138.92,2015-07-25,1,Agente,2603.05,13.7,Sin observaciones
1001,Antonio Moreno,92418648R,,antonio.moreno@email.com,+34 625 281 598,Barcelona,Barcelona,08660,Hogar,Vencida,781.76,2023-04-29,0,Online,3953.59,2.1,-
1002,Patricia Blanco,43283771J,1957-09-09,patricia.blanco@email.com,685915405,Valencia,Valencia,46543,Salud,Activa,1066.77,2017-06-07,3,Agente,14118.89,7.3,N/A
1003,Javier Domínguez,70072820S,1996-12-19,javier.dominguez@email.com,+34 652 306 879,Las Palmas,Las Palmas,35880,Hogar,Pendiente,2087.75,2020-06-20,0,Agente,8477.6,20.1,Revisar
1004,Pedro Sánchez,36356226P,1987-11-22,pedro.sanchez@email.com,+34 621 662 728,Barcelona,Barcelona,12633,Auto,Pendiente,2651.04,2018-07-05,1,Oficina,6881.52,34.6,Cliente preferente
1005,Isabel Jiménez,25590661X,1953-02-15,N/A,+34 633 454 211,Palma,Baleares,07807,Salud,Activa,1987.67,2021-07-28,0,Agente,4845.65,67.4,OK
1006,Miguel Ruiz,50365237J,1961-06-05,miguel.ruiz@email.com,666 666 666,Zaragoza,Zaragoza,50958,Auto,Activa,2331.57,2022-04-09,2,Online,7323.62,94.6,NINGUNA
1007,Javier Domínguez,55844569Y,1965-12-20,javier.dominguez@email.com,+34 636 652 435,Valencia,Valencia,46188,Auto,Activa,99999.0,2017-01-13,1,Oficina,3790.19,86.8,N/A
1008,Ana Martínez,67315945V,,ana.martinez@email.com,+34 631 773 538,Las Palmas,Las Palmas,35275,Vida,Activa,1665.22,2018-11-01,1,Teléfono,2261.89,94.7,OK
1009,Andrés Ramos,51835879N,1983-07-25,andres.ramos@email.com,680202486,Madrid,Madrid,28223,Auto,Pendiente,1991.88,2019-02-08,0,Online,8283.23,999.0,Sin observaciones
1010,Andrés Ramos,24315679C,1983-10-11,espacios en email@mail.com,+34 696 187 355,Barcelona,,08918,Vida,Vencida,1782.09,2015-11-18,3,Teléfono,5365.75,64.1,Reclamación abierta
1011,Lucía Romero,62374647R,1951-03-19,lucia.romero@email.com,0034 654395434,Valencia,Valencia,46182,Responsabilidad Civil,Vencida,2029.21,2020-10-08,0,Oficina,4526.69,71.3,OK
1012,Elena Torres,38175911U,1982-09-14,elena.torres@email.com,+34 613 884 348,Palma,Baleares,07866,Salud,Activa,2995.02,2020-12-03,2,Teléfono,11771.61,43.9,-
1013,Elena Torres,77800621B,1999-11-30,,+34 695 435 524,Las Palmas,Las Palmas,35514,Auto,Activa,2781.74,2021-07-03,1,Online,1476.56,42.6,OK
1014,Laura Fernández,60120903Q,1965-09-01,laura.fernandez@email.com,+34 623 473 656,Málaga,Málaga,29365,Vida,Vencida,771.87,2019-05-29,3,Agente,1338.75,30.4,N/A
1015,Lucía Romero,51765312K,1973-11-03,lucia.romero@email.com,+34 698 457 717,Valencia,Valencia,46398,Hogar,Activa,2635.8,2022-04-02,1,Oficina,3479.53,75.5,Sin observaciones
1016,Sara Gil,92562815H,1984-07-03,N/A,+34 656 779 534,Málaga,Málaga,29157,Responsabilidad Civil,Vencida,1904.63,2019-02-12,0,Teléfono,11686.56,42.9,-
1017,Marta Vázquez,58774836R,1959-12-22,marta.vazquez@email.com,+34 689 721 811,Las Palmas,Las Palmas,35564,Salud,Activa,2332.08,2017-09-07,1,Online,11892.67,4.6,
1018,Sara Gil,33289643R,1950-12-31,sara.gil@email.com,+34 667 795 594,VALENCIA,Madrid,28764,Salud,Cancelada,2103.23,2019-06-09,2,Teléfono,4732.34,0.5,OK
1019,Isabel Jiménez,59133346G,1999-02-05,isabel.jimenez@email.com,+34 682 896 425,Valencia,Valencia,46898,Vida,Vencida,2336.38,2022-02-16,1,Agente,14377.74,62.7,NINGUNA
1020,Sara Gil,24263315J,1957-07-12,sara.gil@email.com,+34 654 106 254,Las Palmas,Las Palmas,35266,Responsabilidad Civil,Pendiente,474.56,2021-04-30,2,Agente,3229.96,84.8,Sin observaciones
1021,Carmen Díaz,93463150H,1997-05-31,,+34 676 720 402,Sevilla,Sevilla,41826,Hogar,Pendiente,2092.78,2020-07-17,1,Agente,9445.09,66.5,Reclamación abierta
1022,Javier Domínguez,54599847B,1971-07-01,javier.dominguez@email.com,+34 656 857 226,Barcelona,Barcelona,08798,Hogar,Activa,2553.69,2020-08-24,1,Agente,1824.27,1.1,Pendiente validación
1023,Laura Fernández,46532022Q,1963-08-28,laura.fernandez@email.com,+34 645 589 584,Málaga,Málaga,29832,Auto,Activa,2341.66,2022-09-19,1,Agente,10176.95,97.3,N/A
1024,María García,7547,1966-07-19,maria.garcia@email.com,+34 683 803 270,Zaragoza,Zaragoza,50518,Salud,Vencida,2561.45,2022-11-15,1,Oficina,13420.66,9.5,Sin observaciones
1025,Javier Domínguez,11270896G,1950-07-13,javier.dominguez@email.com,+34 617 633 617,Murcia,Murcia,30364,Hogar,Activa,796.1,2023-05-23,0,Online,10347.62,45.2,N/A
1026,Marta Vázquez,21021186C,1980-03-17,marta.vazquez@email.com,+34 615 681 143,Málaga,Málaga,29388,Hogar,Activa,2974.76,2019-06-28,2,Online,10203.2,59.6,Reclamación abierta
1027,Marta Vázquez,89540080L,1965-03-28,marta.vazquez@email.com,0034 658558696,Madrit,Valencia,46202,Hogar,Activa,2974.96,2021-03-13,3,Online,171.49,23.4,NINGUNA
1028,Patricia Blanco,41073264S,1993-01-12,patricia.blanco@email.com,+34 696 369 324,Sevilla,Sevilla,41599,Auto,Activa,251.44,2020-05-14,1,Agente,11652.47,58.1,Pendiente validación
1029,Pedro Sánchez,25697605O,1979-05-17,pedro.sanchez@email.com,+34 687 597 434,Málaga,Málaga,43190,Salud,Activa,1107.14,2017-03-17,1,Online,11376.69,28.5,Sin observaciones
1030,Andrés Ramos,79583832Q,1978-12-22,andres.ramos@email.com,+34 626 580 515,Zaragoza,Zaragoza,50196,Vida,Pendiente,531.41,2015-07-19,2,Teléfono,11442.83,93.8,null
1031,JUAN LÓPEZ,50467715D,2020-06-15,juan.lopez@email.com,0034 632697573,Valencia,Valencia,46736,Responsabilidad Civil,Pendiente,1509.25,2022-12-23,0,Online,1112.59,71.2,NINGUNA
1032,Pedro Sán.,25697605O,1979-05-17,pedro.sanchez@email.com,+34 687 597 434,Málaga,Málaga,29815,Salud,Activa,1107.14,2017-03-17,1,Online,11376.69,28.5,Reclamación abierta
1033,PATRICIA BLANCO,94669146Q,1976-06-02,patricia.blanco@email.com,+34 615 305 643,Málaga,Málaga,29642,Auto,Pendiente,1486.61,2022-08-13,0,Teléfono,6102.96,20.5,null
1034,ISABEL JIMÉNEZ,27687991N,1984-03-20,isabel.jimenez@email.com,+34 674 754 715,Las Palmas,Las Palmas,35670,Responsabilidad Civil,Cancelada,2648.9,2020-04-09,3,Online,8653.83,86.7,Revisar
1035,Pedro Sán.,83476576R,1980-07-18,pedro.sanchez@email.com,+34 690 838 531,Murcia,Murcia,30179,Responsabilidad Civil,Activa,1901.59,2015-03-22,2,Online,11906.5,7.1,Revisar
1036,ANA MARTÍNEZ,53353746Y,1969-07-31,ana.martinez@email.com,,Valencia,Valencia,46367,Vida,Activa,1351.22,2023-12-20,2,Oficina,4040.35,17.2,N/A
1037,Patricia Bla.,41073264S,1993-01-12,patricia.blanco@email.com,+34 696 369 324,Sevilla,Sevilla,41599,Auto,Activa,251.44,2020-05-14,1,Agente,11652.47,58.1,Cliente preferente
1038,Raúl Cas.,25663645Z,1959-09-22,raul.castro@email.com,+34 616 382 100,Málaga,Málaga,29441,Vida,Pendiente,2910.01,2017-01-23,2,Agente,6825.78,56.0,-
1039,PATRICIA BLANCO,50131083S,1968-08-10,N/A,+34 638 670 682,Palma,Baleares,07798,Auto,Activa,2079.42,2016-01-20,2,Agente,1973.56,84.9,NINGUNA
1040,LUCÍA ROMERO,99268938S,,lucia.romero@email.com,+34 676 111 294,Bilbao,Vizcaya,48723,Auto,Activa,2366.64,2018-02-16,3,Agente,4853.66,4.4,Sin observaciones
1041,CARLOS RODRÍGUEZ,75969098D,1965-04-17,carlos.rodriguez@email.com,+34 634 937 930,Zaragoza,Zaragoza,50339,Auto,Activa,961.61,2021-07-07,0,Teléfono,13656.17,61.6,Pendiente validación
1042,María Gar.,54721695K,,maria.garcia@email.com,+34 651 309 915,Las Palmas,Las Palmas,35622,Auto,Activa,1879.17,2019-07-24,2,Agente,204.9,18.0,Cliente preferente
1043,LUCÍA ROMERO,10981883B,1951-12-01,lucia.romero@email.com,+34 633 630 245,Las Palmas,Las Palmas,35810,Hogar,Activa,2396.7,2023-04-05,1,Agente,5817.68,96.9,N/A
1044,Carlos Rod.,61588363B,1972-12-30,carlos.rodriguez@email.com,+34 680 189 325,Zaragoza,Zaragoza,50712,Auto,Vencida,250.51,2022-07-31,2,Oficina,7017.57,87.9,Revisar
1045,MARTA VÁZQUEZ,96437411E,1960-08-02,marta.vazquez@email.com,+34 635 141 510,Las Palmas,Las Palmas,16271,Salud,Vencida,1787.96,2019-05-03,1,Agente,8596.92,96.0,NINGUNA
1046,MARTA VÁZQUEZ,83823165Q,1955-02-19,marta.vazquez@email.com,+34 667 454 614,Madrit,Madrid,28383,Vida,Activa,982.51,2019-10-01,2,Teléfono,4754.18,4.3,Reclamación abierta
1047,PEDRO SÁNCHEZ,31814501H,1991-08-07,pedro.sanchez@email.com,666 666 666,Las Palmas,Las Palmas,35773,Responsabilidad Civil,Activa,2101.64,2022-06-13,0,Oficina,14566.09,18.4,NINGUNA
1048,JUAN LÓPEZ,45823502P,1969-08-11,,+34 652 716 100,Las Palmas,Las Palmas,35195,Hogar,Activa,299.63,2017-05-07,4,Oficina,9169.58,81.4,Reclamación abierta
1049,MARÍA GARCÍA,987798773,1955-03-23,maria.garcia@email.com,+34 627 426 994,Madrid,Madrid,28793,Responsabilidad Civil,Activa,2991.97,2017-05-04,0,Oficina,14038.58,22.6,Revisar
1050,ANDRÉS RAMOS,24578363N,1982-06-11,andres.ramos@email.com,+34 684 153 829,Sevilla,Sevilla,41877,Salud,Activa,752.93,2018-05-25,2,Online,12412.21,5.5,
